trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
96,Shuheng Jiang,0.5,key,yellow,yellow,congruent,upright,y,1,840.0
97,Shuheng Jiang,0.5,key,blue,orange,incongruent,upside_down,o,1,1058.0
98,Shuheng Jiang,0.5,key,yellow,orange,incongruent,upside_down,o,1,1205.0
99,Shuheng Jiang,0.5,key,red,red,congruent,upside_down,r,1,832.0
100,Shuheng Jiang,0.5,key,orange,red,incongruent,upright,r,1,1608.0
101,Shuheng Jiang,0.5,key,green,red,incongruent,upside_down,r,1,779.0
102,Shuheng Jiang,0.5,key,blue,yellow,incongruent,upside_down,y,1,1133.0
103,Shuheng Jiang,0.5,key,red,red,congruent,upright,r,1,702.0
104,Shuheng Jiang,0.5,key,red,blue,incongruent,upside_down,b,1,991.0
105,Shuheng Jiang,0.5,key,orange,yellow,incongruent,upside_down,y,1,1132.0
106,Shuheng Jiang,0.5,key,orange,red,incongruent,upright,r,1,880.0
107,Shuheng Jiang,0.5,key,orange,orange,congruent,upside_down,o,1,780.0
108,Shuheng Jiang,0.5,key,red,red,congruent,upside_down,r,1,668.0
109,Shuheng Jiang,0.5,key,yellow,yellow,congruent,upside_down,y,1,867.0
110,Shuheng Jiang,0.5,key,green,green,congruent,upright,g,1,796.0
111,Shuheng Jiang,0.5,key,blue,red,incongruent,upside_down,r,1,956.0
112,Shuheng Jiang,0.5,key,red,blue,incongruent,upside_down,b,1,848.0
113,Shuheng Jiang,0.5,key,orange,yellow,incongruent,upright,y,1,1079.0
114,Shuheng Jiang,0.5,key,orange,green,incongruent,upside_down,g,1,1170.0
115,Shuheng Jiang,0.5,key,orange,orange,congruent,upright,o,1,797.0
116,Shuheng Jiang,0.5,key,red,blue,incongruent,upside_down,b,1,918.0
117,Shuheng Jiang,0.5,key,red,red,congruent,upside_down,r,1,784.0
118,Shuheng Jiang,0.5,key,orange,orange,congruent,upside_down,o,1,772.0
119,Shuheng Jiang,0.5,key,orange,blue,incongruent,upright,b,1,887.0
120,Shuheng Jiang,0.5,key,red,green,incongruent,upside_down,g,1,948.0
