trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
106,zli2545,0.25,key,orange,orange,congruent,upside_down,o,1,561.0
107,zli2545,0.25,key,green,green,congruent,upside_down,g,1,524.0
108,zli2545,0.25,key,orange,orange,congruent,upright,o,1,567.0
109,zli2545,0.25,key,orange,green,incongruent,upside_down,g,1,533.0
110,zli2545,0.25,key,blue,blue,congruent,upright,b,1,575.0
111,zli2545,0.25,key,green,green,congruent,upside_down,g,1,563.0
112,zli2545,0.25,key,orange,orange,congruent,upside_down,o,1,617.0
113,zli2545,0.25,key,yellow,yellow,congruent,upside_down,y,1,635.0
114,zli2545,0.25,key,red,red,congruent,upright,r,1,483.0
115,zli2545,0.25,key,orange,orange,congruent,upright,o,1,555.0
116,zli2545,0.25,key,blue,blue,congruent,upright,b,1,587.0
117,zli2545,0.25,key,orange,orange,congruent,upside_down,o,1,620.0
118,zli2545,0.25,key,green,blue,incongruent,upside_down,b,1,839.0
119,zli2545,0.25,key,green,green,congruent,upside_down,g,1,577.0
120,zli2545,0.25,key,green,green,congruent,upside_down,g,1,520.0
