trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
97,dtdonnelly,0.25,key,orange,green,incongruent,upside_down,g,1,1070.0
98,dtdonnelly,0.25,key,red,red,congruent,upside_down,r,1,877.0
99,dtdonnelly,0.25,key,green,blue,incongruent,upside_down,b,1,1104.0
100,dtdonnelly,0.25,key,blue,blue,congruent,upside_down,b,1,858.0
101,dtdonnelly,0.25,key,red,red,congruent,upside_down,r,1,893.0
102,dtdonnelly,0.25,key,green,yellow,incongruent,upside_down,y,1,1327.0
103,dtdonnelly,0.25,key,red,red,congruent,upside_down,r,1,1165.0
104,dtdonnelly,0.25,key,green,green,congruent,upright,g,1,1134.0
105,dtdonnelly,0.25,key,red,red,congruent,upside_down,r,1,1291.0
106,dtdonnelly,0.25,key,orange,orange,congruent,upside_down,o,1,1114.0
107,dtdonnelly,0.25,key,yellow,yellow,congruent,upright,y,1,1517.0
108,dtdonnelly,0.25,key,blue,blue,congruent,upside_down,b,1,865.0
109,dtdonnelly,0.25,key,yellow,yellow,congruent,upside_down,y,1,1044.0
110,dtdonnelly,0.25,key,red,green,incongruent,upside_down,g,1,988.0
111,dtdonnelly,0.25,key,green,blue,incongruent,upright,b,1,1179.0
112,dtdonnelly,0.25,key,green,green,congruent,upright,g,1,896.0
113,dtdonnelly,0.25,key,orange,orange,congruent,upside_down,o,1,803.0
114,dtdonnelly,0.25,key,green,yellow,incongruent,upright,y,1,1271.0
115,dtdonnelly,0.25,key,yellow,yellow,congruent,upside_down,y,1,1000.0
116,dtdonnelly,0.25,key,orange,orange,congruent,upright,o,1,1027.0
117,dtdonnelly,0.25,key,blue,blue,congruent,upside_down,b,1,1003.0
118,dtdonnelly,0.25,key,blue,blue,congruent,upright,b,1,720.0
119,dtdonnelly,0.25,key,red,red,congruent,upright,r,1,789.0
120,dtdonnelly,0.25,key,green,green,congruent,upright,g,1,857.0
