trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
96,acart3r,0.5,key,blue,red,incongruent,upside_down,r,1,850.0
97,acart3r,0.5,key,orange,blue,incongruent,upside_down,b,1,1084.0
98,acart3r,0.5,key,yellow,orange,incongruent,upright,o,1,913.0
99,acart3r,0.5,key,green,orange,incongruent,upside_down,o,1,1029.0
100,acart3r,0.5,key,blue,red,incongruent,upright,r,1,964.0
101,acart3r,0.5,key,red,orange,incongruent,upside_down,o,1,994.0
102,acart3r,0.5,key,blue,yellow,incongruent,upright,y,1,976.0
103,acart3r,0.5,key,yellow,green,incongruent,upside_down,g,1,937.0
104,acart3r,0.5,key,blue,orange,incongruent,upside_down,o,1,1166.0
105,acart3r,0.5,key,red,red,congruent,upright,r,1,1034.0
106,acart3r,0.5,key,orange,red,incongruent,upside_down,r,1,811.0
107,acart3r,0.5,key,yellow,green,incongruent,upright,g,1,803.0
108,acart3r,0.5,key,red,blue,incongruent,upright,b,1,1253.0
109,acart3r,0.5,key,orange,red,incongruent,upright,r,1,1179.0
110,acart3r,0.5,key,orange,orange,congruent,upright,o,1,677.0
111,acart3r,0.5,key,orange,orange,congruent,upright,o,1,534.0
112,acart3r,0.5,key,blue,red,incongruent,upright,r,1,845.0
113,acart3r,0.5,key,green,orange,incongruent,upright,o,1,920.0
114,acart3r,0.5,key,blue,red,incongruent,upright,r,1,744.0
115,acart3r,0.5,key,red,red,congruent,upright,r,1,562.0
116,acart3r,0.5,key,red,red,congruent,upside_down,r,1,428.0
117,acart3r,0.5,key,orange,blue,incongruent,upright,b,1,819.0
118,acart3r,0.5,key,orange,blue,incongruent,upright,b,1,673.0
119,acart3r,0.5,key,yellow,yellow,congruent,upside_down,y,1,831.0
120,acart3r,0.5,key,red,red,congruent,upside_down,r,1,692.0
