trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
101,zcherr,0.5,key,orange,orange,congruent,upside_down,o,1,558.0
102,zcherr,0.5,key,blue,orange,incongruent,upright,o,1,594.0
103,zcherr,0.5,key,green,green,congruent,upside_down,g,1,639.0
104,zcherr,0.5,key,blue,blue,congruent,upside_down,b,1,640.0
105,zcherr,0.5,key,red,yellow,incongruent,upside_down,y,1,850.0
106,zcherr,0.5,key,blue,yellow,incongruent,upside_down,y,1,779.0
107,zcherr,0.5,key,orange,orange,congruent,upright,o,1,614.0
108,zcherr,0.5,key,orange,blue,incongruent,upright,b,1,656.0
109,zcherr,0.5,key,red,red,congruent,upright,r,1,560.0
110,zcherr,0.5,key,red,green,incongruent,upside_down,g,1,692.0
111,zcherr,0.5,key,orange,yellow,incongruent,upside_down,y,1,867.0
112,zcherr,0.5,key,blue,green,incongruent,upside_down,g,1,716.0
113,zcherr,0.5,key,yellow,yellow,congruent,upright,y,1,677.0
114,zcherr,0.5,key,green,red,incongruent,upright,r,1,701.0
115,zcherr,0.5,key,blue,yellow,incongruent,upright,y,1,715.0
116,zcherr,0.5,key,red,green,incongruent,upright,g,1,659.0
117,zcherr,0.5,key,green,green,congruent,upright,g,1,570.0
118,zcherr,0.5,key,yellow,yellow,congruent,upright,y,1,629.0
119,zcherr,0.5,key,green,blue,incongruent,upright,b,1,683.0
120,zcherr,0.5,key,yellow,yellow,congruent,upside_down,y,1,697.0
