trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
98,sillyteelypixie,0.25,key,orange,orange,congruent,upside_down,o,1,784.0
99,sillyteelypixie,0.25,key,green,green,congruent,upright,g,1,730.0
100,sillyteelypixie,0.25,key,red,red,congruent,upside_down,r,1,637.0
101,sillyteelypixie,0.25,key,orange,orange,congruent,upside_down,o,1,832.0
102,sillyteelypixie,0.25,key,yellow,yellow,congruent,upside_down,y,1,902.0
103,sillyteelypixie,0.25,key,orange,orange,congruent,upside_down,o,1,766.0
104,sillyteelypixie,0.25,key,green,green,congruent,upside_down,g,1,804.0
105,sillyteelypixie,0.25,key,blue,green,incongruent,upside_down,g,1,1200.0
106,sillyteelypixie,0.25,key,green,green,congruent,upright,g,1,715.0
107,sillyteelypixie,0.25,key,red,red,congruent,upright,r,1,696.0
108,sillyteelypixie,0.25,key,yellow,yellow,congruent,upright,y,1,845.0
109,sillyteelypixie,0.25,key,yellow,yellow,congruent,upright,y,1,695.0
110,sillyteelypixie,0.25,key,green,green,congruent,upright,g,1,824.0
111,sillyteelypixie,0.25,key,yellow,yellow,congruent,upside_down,y,1,705.0
112,sillyteelypixie,0.25,key,blue,blue,congruent,upside_down,b,1,784.0
113,sillyteelypixie,0.25,key,blue,green,incongruent,upside_down,g,1,848.0
114,sillyteelypixie,0.25,key,blue,blue,congruent,upside_down,b,1,809.0
115,sillyteelypixie,0.25,key,yellow,red,incongruent,upright,r,1,980.0
116,sillyteelypixie,0.25,key,blue,blue,congruent,upright,b,1,689.0
117,sillyteelypixie,0.25,key,orange,yellow,incongruent,upright,y,1,964.0
118,sillyteelypixie,0.25,key,green,green,congruent,upside_down,g,1,777.0
119,sillyteelypixie,0.25,key,red,red,congruent,upside_down,r,1,770.0
120,sillyteelypixie,0.25,key,red,red,congruent,upright,r,1,870.0
