trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
89,TianrunZ,0.5,key,yellow,yellow,congruent,upside_down,y,1,611.0
90,TianrunZ,0.5,key,red,orange,incongruent,upside_down,o,1,1333.0
91,TianrunZ,0.5,key,yellow,red,incongruent,upside_down,r,1,804.0
92,TianrunZ,0.5,key,red,orange,incongruent,upside_down,o,1,1014.0
93,TianrunZ,0.5,key,blue,blue,congruent,upright,b,1,613.0
94,TianrunZ,0.5,key,orange,blue,incongruent,upright,b,1,506.0
95,TianrunZ,0.5,key,blue,blue,congruent,upside_down,b,1,479.0
96,TianrunZ,0.5,key,yellow,yellow,congruent,upright,y,1,650.0
97,TianrunZ,0.5,key,green,green,congruent,upside_down,g,1,647.0
98,TianrunZ,0.5,key,blue,orange,incongruent,upside_down,o,1,968.0
99,TianrunZ,0.5,key,orange,orange,congruent,upside_down,o,1,515.0
100,TianrunZ,0.5,key,red,green,incongruent,upside_down,g,1,757.0
101,TianrunZ,0.5,key,red,green,incongruent,upside_down,g,1,426.0
102,TianrunZ,0.5,key,orange,yellow,incongruent,upright,y,1,962.0
103,TianrunZ,0.5,key,orange,red,incongruent,upside_down,r,1,787.0
104,TianrunZ,0.5,key,green,green,congruent,upside_down,g,1,829.0
105,TianrunZ,0.5,key,orange,orange,congruent,upside_down,o,1,1002.0
106,TianrunZ,0.5,key,red,green,incongruent,upright,g,1,785.0
107,TianrunZ,0.5,key,yellow,red,incongruent,upside_down,r,1,1061.0
108,TianrunZ,0.5,key,orange,blue,incongruent,upside_down,b,1,697.0
109,TianrunZ,0.5,key,yellow,blue,incongruent,upside_down,b,1,500.0
110,TianrunZ,0.5,key,red,red,congruent,upright,r,1,692.0
111,TianrunZ,0.5,key,blue,blue,congruent,upside_down,b,1,673.0
112,TianrunZ,0.5,key,red,red,congruent,upright,r,1,605.0
113,TianrunZ,0.5,key,red,red,congruent,upside_down,r,1,645.0
114,TianrunZ,0.5,key,blue,blue,congruent,upside_down,b,1,560.0
115,TianrunZ,0.5,key,blue,blue,congruent,upside_down,b,1,524.0
116,TianrunZ,0.5,key,blue,blue,congruent,upside_down,b,1,495.0
117,TianrunZ,0.5,key,green,green,congruent,upside_down,g,1,700.0
118,TianrunZ,0.5,key,green,green,congruent,upright,g,1,493.0
119,TianrunZ,0.5,key,red,orange,incongruent,upright,o,1,946.0
120,TianrunZ,0.5,key,red,red,congruent,upside_down,r,1,820.0
