trial_num,subj_code,prop_incongruent,response_type,word,color,trial_type,orientation,response,is_correct,RT
97,zdspangler,0.25,key,green,green,congruent,upright,g,1,514.0
98,zdspangler,0.25,key,blue,blue,congruent,upside_down,b,1,670.0
99,zdspangler,0.25,key,green,green,congruent,upside_down,g,1,640.0
100,zdspangler,0.25,key,blue,blue,congruent,upright,b,1,500.0
101,zdspangler,0.25,key,orange,green,incongruent,upright,g,1,802.0
102,zdspangler,0.25,key,yellow,yellow,congruent,upright,y,1,748.0
103,zdspangler,0.25,key,red,red,congruent,upright,r,1,514.0
104,zdspangler,0.25,key,yellow,yellow,congruent,upside_down,y,1,716.0
105,zdspangler,0.25,key,yellow,yellow,congruent,upright,y,1,648.0
106,zdspangler,0.25,key,green,green,congruent,upright,g,1,558.0
107,zdspangler,0.25,key,green,green,congruent,upside_down,g,1,430.0
108,zdspangler,0.25,key,red,red,congruent,upright,r,1,508.0
109,zdspangler,0.25,key,green,green,congruent,upright,g,1,445.0
110,zdspangler,0.25,key,green,blue,incongruent,upright,b,1,646.0
111,zdspangler,0.25,key,yellow,yellow,congruent,upright,y,1,798.0
112,zdspangler,0.25,key,blue,blue,congruent,upright,b,1,559.0
113,zdspangler,0.25,key,blue,blue,congruent,upright,b,1,653.0
114,zdspangler,0.25,key,orange,red,incongruent,upright,r,1,821.0
115,zdspangler,0.25,key,yellow,blue,incongruent,upside_down,b,1,754.0
116,zdspangler,0.25,key,yellow,yellow,congruent,upright,y,1,726.0
117,zdspangler,0.25,key,green,green,congruent,upside_down,g,1,658.0
118,zdspangler,0.25,key,red,yellow,incongruent,upside_down,y,1,955.0
119,zdspangler,0.25,key,orange,red,incongruent,upside_down,r,1,986.0
120,zdspangler,0.25,key,red,red,congruent,upside_down,r,1,681.0
